Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WPts,LPts,WPos,LPos,Pos,WOffRtg,LOffRtg,WDefRtg,LDefRtg,WNetRtg,LNetRtg,WAstR,LAstR,WTOR,LTOR,WTSP,LTSP,WeFGP,LeFGP,WFTAR,LFTAR,WORP,LORP,WDRP,LDRP,WRP,LRP,WPIE,LPIE
2015,134,1279,94,1140,90,N,0,36,80,7,23,15,23,16,27,24,7,7,6,21,28,58,15,29,19,27,6,33,22,15,0,2,23,94,90,77.8752,75.72479999999999,76.8,122.39583333333334,117.1875,117.1875,122.39583333333334,5.208333333333343,-5.208333333333343,19.815059445178335,20.58383233532934,20.58383233532934,20.58383233532934,52.15268530847758,64.39610761305094,0.49375,0.6120689655172413,0.2875,0.46551724137931033,0.32653061224489793,0.18181818181818182,0.8181818181818182,0.673469387755102,0.524390243902439,0.5975609756097561,0.532051282051282,0.46794871794871795
2015,135,1173,56,1129,55,N,0,20,42,7,21,9,14,3,22,13,11,4,1,14,22,55,6,20,5,10,12,21,10,9,5,1,18,56,55,53.913599999999995,54.144000000000005,54.028800000000004,103.64842454394692,101.79755981994786,101.79755981994786,103.64842454394692,1.8508647239990523,-1.8508647239990523,18.015521064301552,12.755102040816325,12.755102040816325,12.755102040816325,58.139534883720934,46.2962962962963,0.5595238095238095,0.45454545454545453,0.3333333333333333,0.18181818181818182,0.125,0.35294117647058826,0.6470588235294118,0.875,0.43103448275862066,0.41379310344827586,0.5806451612903226,0.41935483870967744
2015,135,1352,81,1316,77,N,0,28,62,4,16,21,33,11,20,11,5,12,2,21,25,52,9,22,18,26,13,29,15,19,1,4,23,81,77,67.69919999999999,66.66239999999999,67.18079999999999,120.57016290368678,114.6160807849862,114.6160807849862,120.57016290368678,5.954082118700583,-5.954082118700583,11.889321227842629,15.394088669950738,15.394088669950738,15.394088669950738,52.92733925771041,60.687263556116015,0.4838709677419355,0.5673076923076923,0.532258064516129,0.5,0.275,0.3939393939393939,0.6060606060606061,0.725,0.4246575342465753,0.547945205479452,0.5223214285714286,0.47767857142857145
2015,136,1112,93,1411,72,N,0,32,53,5,11,24,27,12,23,13,12,8,3,23,24,51,5,12,19,30,8,11,5,9,5,3,19,93,72,62.28479999999999,62.592,62.438399999999994,148.9468019680197,115.31365313653137,115.31365313653137,148.9468019680197,33.63314883148834,-33.63314883148834,14.463729417000446,6.39386189258312,6.39386189258312,6.39386189258312,71.6707768187423,56.074766355140184,0.6509433962264151,0.5196078431372549,0.5094339622641509,0.5882352941176471,0.5217391304347826,0.25806451612903225,0.7419354838709677,0.4782608695652174,0.6481481481481481,0.42592592592592593,0.7245762711864406,0.2754237288135593
2015,136,1116,56,1459,53,N,0,22,48,3,8,9,16,8,27,13,10,4,3,16,18,57,7,24,10,16,14,23,7,8,5,1,15,56,53,54.7584,55.7184,55.2384,101.37875101378751,95.94774649519175,95.94774649519175,101.37875101378751,5.431004518595756,-5.431004518595756,16.658124038954384,8.856275303643724,8.856275303643724,8.856275303643724,50.872093023255815,41.38038725796377,0.4895833333333333,0.37719298245614036,0.3333333333333333,0.2807017543859649,0.25806451612903225,0.34146341463414637,0.6585365853658537,0.7419354838709677,0.4861111111111111,0.4305555555555556,0.6283783783783784,0.3716216216216216
2015,136,1139,56,1400,48,N,0,16,48,4,13,20,28,5,23,11,5,5,4,13,17,50,6,19,8,12,12,29,7,15,4,5,22,56,48,57.90719999999999,55.9488,56.928,98.36987071388421,84.31703204047218,84.31703204047218,98.36987071388421,14.052838673412026,-14.052838673412026,14.412997903563943,9.057971014492754,9.057971014492754,9.057971014492754,46.41909814323608,43.41534008683068,0.375,0.4,0.5833333333333334,0.24,0.14705882352941177,0.34285714285714286,0.6571428571428571,0.8529411764705882,0.4057971014492754,0.4927536231884058,0.6484375,0.3515625
2015,136,1153,66,1345,65,N,1,25,61,4,10,12,21,11,27,9,9,8,5,16,26,72,4,26,9,15,21,30,13,12,5,1,18,66,65,65.51039999999999,66.81599999999999,66.16319999999999,99.75333720255371,98.24192300251501,98.24192300251501,99.75333720255371,1.5114142000387005,-1.5114142000387005,10.199456029011786,12.54826254826255,12.54826254826255,12.54826254826255,46.981776765375855,41.348600508905854,0.4426229508196721,0.3888888888888889,0.3442622950819672,0.20833333333333334,0.2682926829268293,0.4375,0.5625,0.7317073170731707,0.42696629213483145,0.4606741573033708,0.5333333333333333,0.4666666666666667
2015,136,1207,84,1186,74,N,0,25,48,11,23,23,32,10,26,10,14,5,3,18,26,64,9,28,13,15,10,18,6,9,3,2,21,84,74,63.4368,66.81599999999999,65.12639999999999,128.9799528301887,113.62519654088052,113.62519654088052,128.9799528301887,15.35475628930817,-15.35475628930817,11.617100371747211,7.009345794392524,7.009345794392524,7.009345794392524,67.65463917525773,52.40793201133145,0.6354166666666666,0.4765625,0.6666666666666666,0.234375,0.35714285714285715,0.2777777777777778,0.7222222222222222,0.6428571428571429,0.5625,0.4375,0.645933014354067,0.35406698564593303
2015,136,1209,57,1124,56,N,0,22,54,5,16,8,13,9,13,12,6,13,2,13,19,43,7,19,11,13,12,28,14,21,2,1,13,57,56,54.4512,55.411199999999994,54.9312,103.76616567633694,101.94570662938366,101.94570662938366,103.76616567633694,1.8204590469532747,-1.8204590469532747,15.440041173443129,16.722408026755854,16.722408026755854,16.722408026755854,47.722705961152045,57.47126436781609,0.4537037037037037,0.5232558139534884,0.24074074074074073,0.3023255813953488,0.24324324324324326,0.48,0.52,0.7567567567567568,0.3548387096774194,0.5967741935483871,0.489010989010989,0.510989010989011
2015,136,1246,79,1214,56,N,0,28,61,3,10,20,28,13,38,15,13,7,5,18,17,59,4,16,18,23,6,25,2,11,9,3,22,79,56,70.38719999999999,71.15520000000001,70.7712,111.62732863085549,79.12823295351782,79.12823295351782,111.62732863085549,32.499095677337664,-32.499095677337664,14.804579549940783,2.4354603019970775,2.4354603019970775,2.4354603019970775,53.873431533006006,40.50925925925926,0.48360655737704916,0.3220338983050847,0.45901639344262296,0.3898305084745763,0.34210526315789475,0.13636363636363635,0.8636363636363636,0.6578947368421053,0.6219512195121951,0.4634146341463415,0.8216216216216217,0.1783783783783784
2015,136,1301,66,1261,65,N,0,28,66,5,24,5,7,11,28,11,11,2,2,15,24,60,5,15,12,22,13,28,14,8,5,6,10,66,65,66.3168,62.092800000000004,64.2048,102.79605263157893,101.23853668261562,101.23853668261562,102.79605263157893,1.5575159489633137,-1.5575159489633137,12.077294685990339,15.270506108202442,15.270506108202442,15.270506108202442,47.77070063694268,46.64179104477611,0.4621212121212121,0.44166666666666665,0.10606060606060606,0.36666666666666664,0.28205128205128205,0.3170731707317073,0.6829268292682927,0.717948717948718,0.4875,0.4875,0.4523809523809524,0.5476190476190477
2015,136,1314,67,1217,65,N,0,27,49,5,7,8,13,12,23,14,17,2,2,18,21,55,5,13,18,20,12,14,9,7,9,2,16,67,65,57.331199999999995,56.44799999999999,56.889599999999994,117.77196535043313,114.25638429519631,114.25638429519631,117.77196535043313,3.5155810552368223,-3.5155810552368223,16.332244517032198,11.278195488721805,11.278195488721805,11.278195488721805,61.22076023391813,50.940438871473354,0.6020408163265306,0.42727272727272725,0.2653061224489796,0.36363636363636365,0.46153846153846156,0.34285714285714286,0.6571428571428571,0.5384615384615384,0.5737704918032787,0.4262295081967213,0.53125,0.46875
2015,136,1323,69,1318,65,N,0,27,47,2,6,13,18,2,15,19,7,9,4,13,27,55,3,11,8,10,13,20,15,16,2,0,12,69,65,57.5232,59.904,58.7136,117.51962066710269,110.70688903422716,110.70688903422716,117.51962066710269,6.812731632875526,-6.812731632875526,23.47998022738507,16.5929203539823,16.5929203539823,16.5929203539823,62.81864530225783,54.71380471380471,0.5957446808510638,0.5181818181818182,0.3829787234042553,0.18181818181818182,0.09090909090909091,0.4642857142857143,0.5357142857142857,0.9090909090909091,0.34,0.44,0.5809128630705395,0.4190871369294606
2015,136,1326,75,1433,72,N,1,28,57,6,15,13,22,8,24,16,11,5,7,17,24,63,10,26,14,19,13,24,14,11,4,2,17,75,72,66.89280000000001,66.5856,66.73920000000001,112.37773302646718,107.88262370540849,107.88262370540849,112.37773302646718,4.495109321058692,-4.495109321058692,17.079419299743808,14.528850145288501,14.528850145288501,14.528850145288501,56.23875224955008,50.44843049327354,0.543859649122807,0.4603174603174603,0.38596491228070173,0.30158730158730157,0.25,0.35135135135135137,0.6486486486486487,0.75,0.463768115942029,0.463768115942029,0.5540540540540541,0.44594594594594594
2015,136,1412,60,1235,59,N,0,24,69,3,18,9,11,19,33,9,13,7,5,10,24,65,6,23,5,7,9,28,12,11,9,9,15,60,59,65.1264,67.2768,66.2016,90.6322505800464,89.12171307037896,89.12171307037896,90.6322505800464,1.5105375096674436,-1.5105375096674436,9.390651085141902,13.175230566534914,13.175230566534914,13.175230566534914,40.62838569880823,43.331374853113985,0.3695652173913043,0.4153846153846154,0.15942028985507245,0.1076923076923077,0.40425531914893614,0.21428571428571427,0.7857142857142857,0.5957446808510638,0.5842696629213483,0.5280898876404494,0.5151515151515151,0.48484848484848486
2015,136,1417,60,1374,59,N,0,20,47,10,20,10,14,7,27,10,18,4,5,17,20,55,7,16,12,20,10,23,12,9,11,4,14,60,59,61.593599999999995,60.288,60.940799999999996,98.45620667926906,96.81526990128125,96.81526990128125,98.45620667926906,1.640936777987804,-1.640936777987804,12.32134056185313,14.150943396226415,14.150943396226415,14.150943396226415,56.433408577878104,46.23824451410658,0.5319148936170213,0.42727272727272725,0.2978723404255319,0.36363636363636365,0.23333333333333334,0.2702702702702703,0.7297297297297297,0.7666666666666667,0.5074626865671642,0.44776119402985076,0.47126436781609193,0.5287356321839081
2015,136,1428,57,1372,50,N,0,18,38,5,13,16,21,4,22,11,17,7,7,12,17,51,5,26,11,13,11,18,9,12,7,1,18,57,50,57.83039999999999,55.411199999999994,56.62079999999999,100.66971854866058,88.3067706567198,88.3067706567198,100.66971854866058,12.362947891940777,-12.362947891940777,14.61988304093567,11.580030880082347,11.580030880082347,11.580030880082347,60.33022861981372,44.07616361071933,0.5394736842105263,0.38235294117647056,0.5526315789473685,0.2549019607843137,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.8181818181818182,0.4727272727272727,0.4,0.6689655172413793,0.3310344827586207
2015,136,1437,93,1248,52,N,0,36,57,11,22,10,15,8,25,22,8,8,6,10,21,55,4,18,6,7,10,15,15,15,2,1,11,93,52,61.05599999999999,60.556799999999996,60.8064,152.94442690243133,85.51731396695085,85.51731396695085,152.94442690243133,67.42711293548048,-67.42711293548048,23.504273504273506,17.029972752043598,17.029972752043598,17.029972752043598,73.11320754716981,44.76584022038568,0.7280701754385965,0.41818181818181815,0.2631578947368421,0.12727272727272726,0.34782608695652173,0.2857142857142857,0.7142857142857143,0.6521739130434783,0.5689655172413793,0.39655172413793105,0.7956989247311828,0.20430107526881722
2015,136,1462,76,1279,57,N,0,26,56,10,23,14,21,8,30,17,10,6,4,14,24,73,6,27,3,5,16,22,16,8,7,4,21,76,57,64.5504,64.512,64.5312,117.7724883467222,88.32936626004165,88.32936626004165,117.7724883467222,29.443122086680546,-29.443122086680546,18.430182133564614,16.129032258064516,16.129032258064516,16.129032258064516,58.24647455548744,37.898936170212764,0.5535714285714286,0.3698630136986301,0.375,0.0684931506849315,0.26666666666666666,0.34782608695652173,0.6521739130434783,0.7333333333333333,0.5,0.39473684210526316,0.6981132075471698,0.3018867924528302
2015,137,1173,66,1344,53,N,0,18,42,8,23,22,30,3,29,9,12,8,4,14,20,59,10,26,3,7,13,26,9,16,4,1,21,66,53,61.632,62.4768,62.0544,106.35829207920793,85.4089315181518,85.4089315181518,106.35829207920793,20.949360561056125,-20.949360561056125,11.811023622047244,10.335323840146991,10.335323840146991,10.335323840146991,59.78260869565217,42.68685567010309,0.5238095238095238,0.423728813559322,0.7142857142857143,0.11864406779661017,0.10344827586206896,0.30952380952380953,0.6904761904761905,0.896551724137931,0.4507042253521127,0.4084507042253521,0.7516339869281046,0.24836601307189543
2015,137,1181,85,1352,56,N,0,34,54,10,21,7,14,9,31,28,11,7,3,8,24,66,6,19,2,4,12,16,13,8,6,1,17,85,56,59.67359999999999,61.2096,60.441599999999994,140.63161795849217,92.65141889030073,92.65141889030073,140.63161795849217,47.98019906819144,-47.98019906819144,28.237192416296896,14.646237043713384,14.646237043713384,14.646237043713384,70.64494680851064,41.32231404958677,0.7222222222222222,0.4090909090909091,0.25925925925925924,0.06060606060606061,0.36,0.27906976744186046,0.7209302325581395,0.64,0.5882352941176471,0.36764705882352944,0.7956989247311828,0.20430107526881722
2015,137,1211,86,1295,76,N,0,30,58,7,22,19,28,11,24,16,9,5,3,13,29,54,10,21,8,12,3,21,5,13,3,3,22,86,76,65.5872,66.5088,66.048,130.20833333333331,115.06782945736434,115.06782945736434,130.20833333333331,15.140503875968975,-15.140503875968975,16.785564414603442,6.469979296066253,6.469979296066253,6.469979296066253,61.14903299203641,64.1025641025641,0.5775862068965517,0.6296296296296297,0.4827586206896552,0.2222222222222222,0.34375,0.1111111111111111,0.8888888888888888,0.65625,0.5932203389830508,0.5423728813559322,0.6422764227642277,0.35772357723577236
2015,137,1234,83,1172,52,N,0,35,69,6,16,7,10,14,32,12,5,3,5,11,21,63,6,28,4,10,10,20,13,6,1,4,15,83,52,61.824000000000005,60.864000000000004,61.34400000000001,135.30255607720395,84.76786645800729,84.76786645800729,135.30255607720395,50.534689619196655,-50.534689619196655,13.27433628318584,15.046296296296296,15.046296296296296,15.046296296296296,56.539509536784735,38.57566765578635,0.5507246376811594,0.38095238095238093,0.14492753623188406,0.15873015873015872,0.4117647058823529,0.23809523809523808,0.7619047619047619,0.5882352941176471,0.6052631578947368,0.4473684210526316,0.7828054298642534,0.2171945701357466
2015,137,1242,75,1308,56,N,0,27,50,9,13,12,15,10,26,16,14,7,3,17,20,56,5,15,11,16,14,15,8,11,10,3,15,75,56,58.175999999999995,57.638400000000004,57.9072,129.51757294429706,96.70645446507515,96.70645446507515,129.51757294429706,32.8111184792219,-32.8111184792219,18.475750577367208,9.751340809361288,9.751340809361288,9.751340809361288,66.25441696113074,44.41624365482234,0.63,0.4017857142857143,0.3,0.2857142857142857,0.4,0.35,0.65,0.6,0.5538461538461539,0.38461538461538464,0.7067307692307693,0.2932692307692308
2015,137,1257,57,1414,55,N,0,23,55,5,15,6,6,9,16,9,9,4,2,11,24,52,5,14,2,2,9,20,10,14,5,2,10,57,55,55.334399999999995,55.56479999999999,55.44959999999999,102.79605263157896,99.18917359187445,99.18917359187445,102.79605263157896,3.606879039704509,-3.606879039704509,11.89846641988366,13.007284079084288,13.007284079084288,13.007284079084288,49.44482997918112,52.00453857791225,0.4636363636363636,0.5096153846153846,0.10909090909090909,0.038461538461538464,0.3103448275862069,0.36,0.64,0.6896551724137931,0.46296296296296297,0.5370370370370371,0.4759036144578313,0.5240963855421686
2015,137,1268,65,1434,62,N,0,19,40,9,21,18,24,4,30,9,11,5,5,19,20,56,12,27,10,18,11,20,12,9,5,1,19,65,62,55.257600000000004,59.4432,57.3504,113.3383550942975,108.10735408994532,108.10735408994532,113.3383550942975,5.23100100435218,-5.23100100435218,12.755102040816325,14.13094677343382,14.13094677343382,14.13094677343382,64.28006329113924,48.49812265331664,0.5875,0.4642857142857143,0.6,0.32142857142857145,0.16666666666666666,0.2682926829268293,0.7317073170731707,0.8333333333333334,0.5230769230769231,0.36923076923076925,0.6312849162011173,0.3687150837988827
2015,137,1277,70,1208,63,N,0,26,57,7,18,11,19,5,30,18,9,8,3,22,19,57,4,14,21,26,12,31,8,12,4,2,19,70,63,66.5856,65.7024,66.144,105.82970488630865,95.24673439767778,95.24673439767778,105.82970488630865,10.582970488630863,-10.582970488630863,19.4889562581204,9.045680687471732,9.045680687471732,9.045680687471732,53.549571603427175,46.02571595558153,0.5175438596491229,0.3684210526315789,0.3333333333333333,0.45614035087719296,0.1388888888888889,0.2857142857142857,0.7142857142857143,0.8611111111111112,0.44871794871794873,0.46153846153846156,0.6060606060606061,0.3939393939393939
2015,137,1320,71,1461,54,N,0,23,50,9,18,16,18,8,21,10,7,9,1,14,21,46,9,22,3,9,4,18,14,12,2,3,17,71,54,54.6432,55.6416,55.142399999999995,128.7575441039926,97.92827298050139,97.92827298050139,128.7575441039926,30.829271123491196,-30.829271123491196,13.347570742124933,18.430753027909425,18.430753027909425,18.430753027909425,61.2914364640884,54.043234587670135,0.55,0.5543478260869565,0.36,0.1956521739130435,0.3076923076923077,0.16,0.84,0.6923076923076923,0.5686274509803921,0.5098039215686274,0.6752577319587629,0.3247422680412371
2015,137,1328,69,1107,60,N,0,25,57,7,24,12,16,14,26,10,9,5,6,14,23,61,8,25,6,10,14,20,15,7,6,1,16,69,60,56.6784,56.064,56.3712,122.40292915531334,106.43732970027249,106.43732970027249,122.40292915531334,15.96559945504086,-15.96559945504086,12.042389210019268,17.162471395881006,17.162471395881006,17.162471395881006,53.87257963772642,45.871559633027516,0.5,0.4426229508196721,0.2807017543859649,0.16393442622950818,0.4117647058823529,0.35,0.65,0.5882352941176471,0.5405405405405406,0.4594594594594595,0.583732057416268,0.41626794258373206
2015,137,1332,79,1329,73,N,0,29,53,7,19,14,18,3,25,11,12,9,6,12,27,60,10,29,9,13,9,22,11,12,8,0,17,79,73,67.1232,65.9712,66.5472,118.71273321792653,109.69657626466626,109.69657626466626,118.71273321792653,9.016156953260264,-9.016156953260264,13.107721639656816,12.398557258791705,12.398557258791705,12.398557258791705,64.83913328956008,55.538648813146686,0.6132075471698113,0.5333333333333333,0.33962264150943394,0.21666666666666667,0.12,0.2647058823529412,0.7352941176470589,0.88,0.4745762711864407,0.423728813559322,0.5930232558139535,0.4069767441860465
2015,137,1361,76,1385,64,N,0,25,53,9,22,17,30,13,27,12,13,5,3,12,27,59,3,17,7,11,7,25,6,10,7,2,21,76,64,63.552,64.1664,63.8592,119.01182601723792,100.2204850671477,100.2204850671477,119.01182601723792,18.791340950090216,-18.791340950090216,13.157894736842104,7.51503006012024,7.51503006012024,7.51503006012024,57.40181268882175,50.125313283208015,0.5566037735849056,0.4830508474576271,0.5660377358490566,0.1864406779661017,0.34210526315789475,0.20588235294117646,0.7941176470588235,0.6578947368421053,0.5555555555555556,0.5277777777777778,0.6108374384236454,0.3891625615763547
2015,137,1438,79,1125,67,N,0,26,57,6,17,21,25,11,24,11,7,5,3,10,27,57,8,25,5,6,6,23,12,12,4,2,22,79,67,61.44,63.014399999999995,62.227199999999996,126.954129383935,107.66995783194488,107.66995783194488,126.954129383935,19.284171551990113,-19.284171551990113,12.790697674418604,14.347202295552368,14.347202295552368,14.347202295552368,58.088235294117645,56.17035546613011,0.5087719298245614,0.543859649122807,0.43859649122807015,0.10526315789473684,0.3235294117647059,0.2,0.8,0.6764705882352942,0.546875,0.53125,0.6218487394957983,0.37815126050420167
2015,137,1452,68,1138,62,N,0,22,49,5,16,19,27,9,22,11,12,7,1,25,20,44,6,16,16,25,8,22,12,17,4,3,24,68,62,61.324799999999996,61.44,61.3824,110.7809404650193,101.00615160045876,101.00615160045876,110.7809404650193,9.774788864560534,-9.774788864560534,13.113972341440153,14.285714285714286,14.285714285714286,14.285714285714286,55.84756898817346,56.36363636363637,0.5,0.5227272727272727,0.5510204081632653,0.5681818181818182,0.2903225806451613,0.26666666666666666,0.7333333333333333,0.7096774193548387,0.5081967213114754,0.5081967213114754,0.5655172413793104,0.43448275862068964
2015,137,1455,81,1231,76,N,0,25,61,2,13,29,34,15,24,9,7,9,6,17,24,59,11,22,17,20,12,25,10,13,3,3,26,81,76,65.2416,66.048,65.6448,123.39134249780636,115.77459296090473,115.77459296090473,123.39134249780636,7.6167495369016365,-7.6167495369016365,9.786863853849498,11.013215859030838,11.013215859030838,11.013215859030838,53.31753554502369,56.04719764011799,0.4262295081967213,0.5,0.5573770491803278,0.3389830508474576,0.375,0.3333333333333333,0.6666666666666666,0.625,0.5131578947368421,0.5263157894736842,0.6061946902654868,0.3938053097345133
2015,137,1458,86,1157,72,N,0,33,61,11,27,9,12,12,24,14,9,5,1,11,28,58,7,12,9,11,7,18,9,6,8,1,14,86,72,60.748799999999996,59.3664,60.057599999999994,143.1958653026428,119.88491048593353,119.88491048593353,143.1958653026428,23.31095481670927,-23.31095481670927,15.68100358422939,11.562178828365878,11.562178828365878,11.562178828365878,64.87628243814122,57.288351368555055,0.6311475409836066,0.5431034482758621,0.19672131147540983,0.1896551724137931,0.4,0.22580645161290322,0.7741935483870968,0.6,0.5901639344262295,0.4918032786885246,0.5888501742160279,0.41114982578397213
2015,138,1112,73,1326,58,N,0,23,63,7,19,20,24,18,25,14,8,9,4,13,20,52,5,17,13,15,7,19,9,12,4,3,17,73,58,61.0176,61.05599999999999,61.0368,119.59997902904477,95.02464087239174,95.02464087239174,119.59997902904477,24.575338156653032,-24.575338156653032,14.650481372959398,11.306532663316585,11.306532663316585,11.306532663316585,49.619358346927676,49.48805460750853,0.42063492063492064,0.4326923076923077,0.38095238095238093,0.28846153846153844,0.4864864864864865,0.21875,0.78125,0.5135135135135135,0.6231884057971014,0.5362318840579711,0.6767676767676768,0.32323232323232326
2015,138,1246,64,1153,51,N,0,20,54,4,15,20,28,12,26,10,7,7,9,15,20,63,2,14,9,14,21,24,5,14,4,6,22,64,51,58.86719999999999,59.67359999999999,59.270399999999995,107.97969981643452,86.04632329122126,86.04632329122126,107.97969981643452,21.933376525213262,-21.933376525213262,12.001920307249161,5.671506352087115,5.671506352087115,5.671506352087115,48.25090470446322,36.87102371312898,0.4074074074074074,0.3333333333333333,0.5185185185185185,0.2222222222222222,0.3333333333333333,0.44680851063829785,0.5531914893617021,0.6666666666666666,0.4578313253012048,0.43373493975903615,0.7985074626865671,0.20149253731343283
2015,138,1301,71,1437,68,N,0,24,53,3,11,20,27,13,32,11,10,2,4,21,19,61,9,28,21,23,12,20,7,5,5,3,22,71,68,59.404799999999994,61.5552,60.48,117.3941798941799,112.43386243386244,112.43386243386244,117.3941798941799,4.960317460317455,-4.960317460317455,12.8085700978109,8.421559191530317,8.421559191530317,8.421559191530317,54.716399506781755,47.806524184476935,0.4811320754716981,0.38524590163934425,0.5094339622641509,0.3770491803278688,0.3939393939393939,0.2727272727272727,0.7272727272727273,0.6060606060606061,0.5844155844155844,0.42857142857142855,0.6117021276595744,0.3882978723404255
2015,138,1314,87,1116,78,N,0,27,60,4,10,29,37,17,25,14,16,13,3,25,24,65,8,25,22,27,20,19,17,21,9,3,23,87,78,72.2688,74.7648,73.51679999999999,118.3402977278663,106.09819796291463,106.09819796291463,118.3402977278663,12.242099764951675,-12.242099764951675,13.172751223184042,14.798050139275766,14.798050139275766,14.798050139275766,57.02674357629785,50.72840790842872,0.48333333333333334,0.4307692307692308,0.6166666666666667,0.4153846153846154,0.4722222222222222,0.4444444444444444,0.5555555555555556,0.5277777777777778,0.5185185185185185,0.4444444444444444,0.600896860986547,0.3991031390134529
2015,138,1323,67,1139,64,N,1,22,51,6,20,17,22,9,31,9,13,4,8,16,21,63,4,13,18,21,13,23,8,7,8,5,15,67,64,62.092800000000004,63.590399999999995,62.8416,106.61727263468785,101.84336490477645,101.84336490477645,106.61727263468785,4.7739077299114,-4.7739077299114,10.88534107402032,9.170105456212747,9.170105456212747,9.170105456212747,55.207646671061305,44.296788482835,0.49019607843137253,0.36507936507936506,0.43137254901960786,0.3333333333333333,0.28125,0.29545454545454547,0.7045454545454546,0.71875,0.5263157894736842,0.42105263157894735,0.5566502463054187,0.4433497536945813
2015,138,1417,92,1412,75,N,0,35,58,5,9,17,25,15,26,17,13,4,4,16,29,66,12,26,5,10,12,14,17,8,5,3,21,92,75,64.32,63.744,64.032,143.67816091954023,117.1289355322339,117.1289355322339,143.67816091954023,26.549225387306336,-26.549225387306336,17.171717171717173,17.81970649895178,17.81970649895178,17.81970649895178,66.66666666666667,53.26704545454545,0.646551724137931,0.5303030303030303,0.43103448275862066,0.15151515151515152,0.5172413793103449,0.3157894736842105,0.6842105263157895,0.4827586206896552,0.6119402985074627,0.43283582089552236,0.6507352941176471,0.3492647058823529
2015,138,1428,75,1207,64,N,0,22,38,8,14,23,32,4,21,12,9,3,3,14,24,55,9,25,7,9,10,17,9,9,6,1,24,75,64,54.7968,55.64159999999999,55.219199999999994,135.82232267037554,115.90171534538713,115.90171534538713,135.82232267037554,19.92060732498841,-19.92060732498841,16.420361247947454,11.694386694386694,11.694386694386694,11.694386694386694,72.00460829493088,54.274084124830395,0.6842105263157895,0.5181818181818182,0.8421052631578947,0.16363636363636364,0.19047619047619047,0.3225806451612903,0.6774193548387096,0.8095238095238095,0.4807692307692308,0.40384615384615385,0.6519607843137255,0.3480392156862745
2015,138,1462,75,1209,67,N,0,23,34,7,13,22,25,5,18,13,14,3,2,17,26,46,6,14,9,13,4,8,17,8,8,2,22,75,67,51.839999999999996,53.4912,52.6656,142.40794750273423,127.21776643577591,127.21776643577591,142.40794750273423,15.190181066958317,-15.190181066958317,18.055555555555557,22.158498435870698,22.158498435870698,22.158498435870698,83.33333333333333,64.77184841453983,0.7794117647058824,0.6304347826086957,0.7352941176470589,0.2826086956521739,0.38461538461538464,0.18181818181818182,0.8181818181818182,0.6153846153846154,0.6571428571428571,0.37142857142857144,0.5793991416309013,0.4206008583690987
2015,139,1181,68,1361,49,N,0,30,55,6,14,2,2,5,28,16,9,7,6,12,19,58,2,13,9,11,13,20,5,11,6,5,8,68,49,57.48479999999999,58.4064,57.9456,117.3514468743097,84.56207201237022,84.56207201237022,117.3514468743097,32.78937486193948,-32.78937486193948,19.782393669634025,6.341958396752917,6.341958396752917,6.341958396752917,60.84466714387974,38.98790579248886,0.6,0.3448275862068966,0.03636363636363636,0.1896551724137931,0.2,0.3170731707317073,0.6829268292682927,0.8,0.5,0.3787878787878788,0.7302325581395349,0.26976744186046514
2015,139,1211,87,1234,68,N,0,32,52,10,16,13,21,7,27,20,11,4,2,11,28,60,5,15,7,10,7,15,10,11,4,3,17,87,68,62.630399999999995,65.664,64.1472,135.6255612092188,106.00618577272274,106.00618577272274,135.6255612092188,29.619375436496057,-29.619375436496057,21.682567215958368,11.709601873536299,11.709601873536299,11.709601873536299,71.03200522534291,52.795031055900616,0.7115384615384616,0.5083333333333333,0.40384615384615385,0.16666666666666666,0.3181818181818182,0.20588235294117646,0.7941176470588235,0.6818181818181818,0.6071428571428571,0.39285714285714285,0.7034220532319392,0.2965779467680608
2015,139,1257,66,1320,53,N,0,22,48,5,11,17,21,10,20,11,7,2,5,16,18,46,6,19,11,13,8,17,9,10,2,1,20,66,53,52.07039999999999,51.5712,51.82079999999999,127.36198592071139,102.27553414845005,102.27553414845005,127.36198592071139,25.08645177226134,-25.08645177226134,14.61988304093567,12.726244343891404,12.726244343891404,12.726244343891404,57.65199161425576,51.23743232791957,0.5104166666666666,0.45652173913043476,0.4375,0.2826086956521739,0.37037037037037035,0.2857142857142857,0.7142857142857143,0.6296296296296297,0.5454545454545454,0.4909090909090909,0.6772151898734177,0.3227848101265823
2015,139,1277,60,1438,54,N,0,17,40,6,12,20,33,7,25,7,6,4,7,19,17,57,2,17,18,26,18,21,6,5,2,3,18,60,54,51.3792,53.22239999999999,52.300799999999995,114.72099853157123,103.24889867841411,103.24889867841411,114.72099853157123,11.472099853157118,-11.472099853157118,10.367298578199053,7.552870090634442,7.552870090634442,7.552870090634442,55.02567865003669,39.45061367621274,0.5,0.3157894736842105,0.825,0.45614035087719296,0.25,0.4186046511627907,0.5813953488372093,0.75,0.4507042253521127,0.39436619718309857,0.6511627906976745,0.3488372093023256
